id,fold
2998,4
2999,0
3000,3
3001,2
3002,4
3003,4
3004,0
3005,4
3006,2
3007,2
3008,2
3009,2
3010,2
3011,4
3012,2
3013,4
3014,3
3015,3
3016,3
3017,2
3018,3
3019,2
3020,0
3021,3
3022,4
3023,2
3024,1
3025,3
3026,4
3027,2
3028,1
3029,3
3030,2
3031,1
3032,0
3033,3
3034,3
3035,4
3036,2
3037,4
3038,2
3039,3
3040,1
3041,1
3042,3
3043,2
3044,4
3045,1
3046,2
3047,4
3048,4
3049,4
3050,0
3051,2
3052,4
3053,1
3054,1
3055,3
3056,3
3057,4
3058,0
3059,2
3060,3
3061,4
3062,0
3063,4
3064,3
3065,0
3066,3
3067,0
3068,2
3069,0
3070,4
3071,4
3072,1
3073,3
3074,1
3075,4
3076,0
3077,2
3078,0
3079,2
3080,2
3081,3
3082,4
3083,3
3084,1
3085,0
3086,1
3087,3
3088,1
3089,0
3090,2
3091,3
3092,3
3093,4
3094,2
3095,4
3096,3
3097,3
3098,3
3099,2
3100,3
3101,0
3102,2
3103,4
3104,3
3105,3
3106,4
3107,4
3108,1
3109,2
3110,4
3111,2
3112,2
3113,2
3114,2
3115,3
3116,1
3117,4
3118,0
3119,3
3120,3
3121,1
3122,4
3123,3
3124,0
3125,1
3126,4
3127,1
3128,1
3129,0
3130,3
3131,0
3132,2
3133,0
3134,2
3135,3
3136,0
3137,3
3138,1
3139,1
3140,0
3141,3
3142,0
3143,2
3144,1
3145,4
3146,4
3147,0
3148,3
3149,1
3150,1
3151,3
3152,0
3153,4
3154,2
3155,0
3156,2
3157,0
3158,2
3159,3
3160,4
3161,3
3162,0
3163,4
3164,2
3165,2
3166,3
3167,1
3168,1
3169,0
3170,2
3171,1
3172,2
3173,2
3174,3
3175,0
3176,1
3177,4
3178,3
3179,4
3180,2
3181,2
3182,0
3183,2
3184,4
3185,2
3186,2
3187,3
3188,3
3189,3
3190,4
3191,1
3192,1
3193,1
3194,2
3195,3
3196,3
3197,0
3198,3
3199,3
3200,1
3201,0
3202,2
3203,0
3204,2
3205,1
3206,3
3207,2
3208,3
3209,1
3210,4
3211,2
3212,3
3213,1
3214,4
3215,0
3216,3
3217,1
3218,4
3219,3
3220,1
3221,2
3222,4
3223,1
3224,4
3225,4
3226,2
3227,2
3228,0
3229,2
3230,0
3231,2
3232,2
3233,3
3234,2
3235,2
3236,4
3237,3
3238,0
3239,2
3240,1
3241,4
3242,4
3243,1
3244,4
3245,4
3246,0
3247,4
3248,4
3249,0
3250,1
3251,1
3252,1
3253,2
3254,1
3255,1
3256,1
3257,4
3258,1
3259,4
3260,0
3261,0
3262,3
3263,1
3264,0
3265,3
3266,3
3267,1
3268,3
3269,3
3270,2
3271,4
3272,3
3273,2
3274,1
3275,3
3276,2
3277,4
3278,1
3279,2
3280,4
3281,0
3282,2
3283,2
3284,1
3285,1
3286,0
3287,1
3288,2
3289,2
3290,1
3291,3
3292,1
3293,3
3294,0
3295,0
3296,1
3297,0
3298,1
3299,4
3300,1
3301,0
3302,0
3303,1
3304,1
3305,2
3306,1
3307,4
3308,1
3309,4
3310,0
3311,4
3312,1
3313,0
3314,0
3315,0
3316,2
3317,1
3318,0
3319,2
3320,4
3321,3
3322,4
3323,3
3324,4
3325,3
3326,1
3327,1
3328,2
3329,2
3330,2
3331,0
3332,0
3333,2
3334,3
3335,1
3336,0
3337,1
3338,0
3339,3
3340,2
3341,4
3342,2
3343,1
3344,4
3345,0
3346,0
3347,1
3348,1
3349,2
3350,3
3351,1
3352,3
3353,3
3354,1
3355,2
3356,3
3357,1
3358,2
3359,3
3360,3
3361,0
3362,2
3363,1
3364,3
3365,0
3366,0
3367,1
3368,4
3369,3
3370,1
3371,1
3372,4
3373,4
3374,3
3375,0
3376,3
3377,1
3378,3
3379,4
3380,4
3381,1
3382,4
3383,2
3384,1
3385,1
3386,1
3387,0
3388,4
3389,4
3390,1
3391,1
3392,3
3393,3
3394,4
3395,1
3396,1
3397,3
3398,4
3399,1
3400,0
3401,3
3402,1
3403,3
3404,1
3405,2
3406,4
3407,0
3408,4
3409,1
3410,2
3411,0
3412,0
3413,0
3414,2
3415,0
3416,2
3417,0
3418,1
3419,0
3420,4
3421,3
3422,0
3423,0
3424,0
3425,2
3426,2
3427,4
3428,1
3429,1
3430,0
3431,1
3432,4
3433,3
3434,2
3435,1
3436,1
3437,1
3438,1
3439,0
3440,0
3441,0
3442,0
3443,4
3444,1
3445,3
3446,3
3447,1
3448,1
3449,0
3450,3
3451,4
3452,4
3453,1
3454,3
3455,1
3456,3
3457,0
3458,2
3459,1
3460,0
3461,2
3462,1
3463,2
3464,2
3465,4
3466,2
3467,4
3468,4
3469,4
3470,1
3471,4
3472,2
3473,0
3474,3
3475,0
3476,3
3477,1
3478,3
3479,3
3480,0
3481,4
3482,2
3483,0
3484,3
3485,3
3486,1
3487,1
3488,2
3489,1
3490,3
3491,0
3492,3
3493,3
3494,1
3495,1
3496,4
3497,2
3498,0
3499,3
3500,4
3501,2
3502,0
3503,4
3504,2
3505,2
3506,2
3507,1
3508,1
3509,1
3510,2
3511,4
3512,3
3513,4
3514,3
3515,3
3516,4
3517,3
3518,1
3519,2
3520,0
3521,2
3522,4
3523,3
3524,3
3525,0
3526,3
3527,0
3528,0
3529,0
3530,4
3531,4
3532,2
3533,4
3534,2
3535,3
3536,2
3537,0
3538,4
3539,1
3540,3
3541,0
3542,3
3543,0
3544,3
3545,1
3546,4
3547,3
3548,0
3549,0
3550,0
3551,0
3552,2
3553,2
3554,4
3555,4
3556,4
3557,3
3558,3
3559,4
3560,3
3561,1
3562,3
3563,2
3564,4
3565,4
3566,1
3567,1
3568,3
3569,4
3570,1
3571,0
3572,2
3573,3
3574,0
3575,4
3576,4
3577,2
3578,1
3579,3
3580,1
3581,4
3582,0
3583,1
3584,1
3585,4
3586,2
3587,2
3588,1
3589,4
3590,4
3591,0
3592,1
3593,3
3594,4
3595,4
3596,3
3597,0
3598,1
3599,4
3600,3
3601,1
3602,0
3603,0
3604,1
3605,4
3606,4
3607,3
3608,3
3609,3
3610,0
3611,1
3612,1
3613,4
3614,1
3615,0
3616,1
3617,4
3618,4
3619,4
3620,1
3621,0
3622,0
3623,1
3624,0
3625,0
3626,1
3627,3
3628,0
3629,2
3630,1
3631,0
3632,4
3633,2
3634,2
3635,4
3636,4
3637,2
3638,0
3639,1
3640,2
3641,4
3642,0
3643,4
3644,1
3645,2
3646,2
3647,2
3648,2
3649,4
3650,1
3651,1
3652,0
3653,4
3654,0
3655,0
3656,1
3657,4
3658,0
3659,1
3660,0
3661,2
3662,1
3663,4
3664,4
3665,4
3666,3
3667,3
3668,1
3669,2
3670,3
3671,0
3672,2
3673,4
3674,3
3675,2
3676,4
3677,0
3678,1
3679,0
3680,0
3681,1
3682,4
3683,3
3684,1
3685,3
3686,3
3687,1
3688,2
3689,1
3690,2
3691,4
3692,4
3693,1
3694,4
3695,2
3696,3
3697,3
3698,3
3699,0
3700,0
3701,0
3702,2
3703,1
3704,0
3705,0
3706,4
3707,2
3708,1
3709,2
3710,0
3711,3
3712,1
3713,3
3714,2
3715,0
3716,2
3717,4
3718,3
3719,3
3720,4
3721,3
3722,1
3723,0
3724,3
3725,3
3726,3
3727,1
3728,1
3729,3
3730,0
3731,3
3732,4
3733,2
3734,3
3735,0
3736,3
3737,3
3738,3
3739,4
3740,1
3741,3
3742,1
3743,3
3744,0
3745,4
3746,4
3747,3
3748,0
3749,2
3750,0
3751,2
3752,3
3753,4
3754,3
3755,2
3756,2
3757,1
3758,4
3759,1
3760,0
3761,4
3762,4
3763,3
3764,1
3765,2
3766,0
3767,2
3768,1
3769,0
3770,2
3771,0
3772,0
3773,1
3774,2
3775,0
3776,0
3777,3
3778,2
3779,3
3780,1
3781,3
3782,3
3783,4
3784,3
3785,0
3786,0
3787,1
3788,0
3789,0
3790,3
3791,4
3792,4
3793,0
3794,1
3795,1
3796,2
3797,0
3798,1
3799,2
3800,0
3801,1
3802,1
3803,3
3804,1
3805,0
3806,1
3807,0
3808,0
3809,3
3810,1
3811,2
3812,3
3813,0
3814,0
3815,3
3816,0
3817,0
3818,2
3819,2
3820,2
3821,4
3822,1
3823,4
3824,4
3825,2
3826,2
3827,4
3828,4
3829,4
3830,1
3831,0
3832,2
3833,1
3834,3
3835,4
3836,2
3837,4
3838,3
3839,3
3840,3
3841,0
3842,2
3843,2
3844,3
3845,0
3846,3
3847,4
3848,1
3849,4
3850,3
3851,2
3852,0
3853,0
3854,1
3855,1
3856,0
3857,1
3858,2
3859,1
3860,1
3861,1
3862,2
3863,0
3864,0
3865,0
3866,1
3867,4
3868,3
3869,4
3870,0
3871,1
3872,1
3873,4
3874,2
3875,3
3876,2
3877,1
3878,3
3879,2
3880,2
3881,4
3882,4
3883,4
3884,1
3885,0
3886,1
3887,0
3888,4
3889,0
3890,0
3891,0
3892,0
3893,0
3894,2
3895,0
3896,3
3897,1
3898,2
3899,0
3900,0
3901,1
3902,2
3903,4
3904,0
3905,2
3906,0
3907,1
3908,0
3909,4
3910,1
3911,3
3912,0
3913,4
3914,2
3915,4
3916,3
3917,0
3918,2
3919,3
3920,4
3921,0
3922,0
3923,4
3924,4
3925,3
3926,1
3927,3
3928,3
3929,4
3930,0
3931,3
3932,3
3933,4
3934,0
3935,1
3936,1
3937,3
3938,1
3939,2
3940,1
3941,4
3942,2
3943,3
3944,3
3945,3
3946,1
3947,4
3948,2
3949,4
3950,3
3951,2
3952,2
3953,0
3954,4
3955,2
3956,2
3957,1
3958,2
3959,4
3960,1
3961,4
3962,3
3963,0
3964,1
3965,0
3966,4
3967,1
3968,2
3969,4
3970,0
3971,2
3972,2
3973,3
3974,0
3975,4
3976,2
3977,0
3978,2
3979,0
3980,1
3981,2
3982,2
3983,4
3984,3
3985,0
3986,3
3987,0
3988,3
3989,4
3990,3
3991,4
3992,2
3993,0
3994,1
3995,4
3996,1
3997,2
3998,1
3999,0
4000,3
4001,2
4002,1
4003,1
4004,4
4005,1
4006,0
4007,0
4008,2
4009,1
4010,2
4011,4
4012,0
4013,0
4014,4
4015,4
4016,2
4017,4
4018,3
4019,1
4020,4
4021,1
4022,0
4023,1
4024,4
4025,2
4026,3
4027,3
4028,0
4029,2
4030,1
4031,2
4032,1
4033,1
4034,1
4035,4
4036,2
4037,4
4038,3
4039,2
4040,3
4041,0
4042,3
4043,2
4044,0
4045,0
4046,1
4047,4
4048,4
4049,3
4050,4
4051,3
4052,2
4053,0
4054,4
4055,0
4056,2
4057,2
4058,4
4059,0
4060,4
4061,4
4062,1
4063,2
4064,2
4065,3
4066,1
4067,3
4068,1
4069,0
4070,0
4071,3
4072,0
4073,1
4074,1
4075,0
4076,3
4077,4
4078,0
4079,3
4080,1
4081,0
4082,4
4083,0
4084,2
4085,0
4086,4
4087,4
4088,2
4089,0
4090,0
4091,2
4092,4
4093,2
4094,0
4095,2
4096,3
4097,1
4098,1
4099,0
4100,2
4101,4
4102,3
4103,1
4104,1
4105,0
4106,4
4107,0
4108,0
4109,1
4110,1
4111,3
4112,1
4113,2
4114,0
4115,0
4116,1
4117,3
4118,1
4119,0
4120,0
4121,1
4122,2
4123,3
4124,3
4125,2
4126,3
4127,3
4128,0
4129,2
4130,2
4131,2
4132,1
4133,4
4134,4
4135,1
4136,4
4137,4
4138,1
4139,2
4140,1
4141,2
4142,3
4143,4
4144,1
4145,2
4146,2
4147,3
4148,0
4149,3
4150,3
4151,1
4152,1
4153,3
4154,1
4155,2
4156,0
4157,1
4158,1
4159,4
4160,2
4161,0
4162,2
4163,1
4164,3
4165,4
4166,4
4167,3
4168,3
4169,3
4170,4
4171,2
4172,3
4173,3
4174,2
4175,3
4176,4
4177,2
4178,4
4179,4
4180,1
4181,0
4182,1
4183,3
4184,3
4185,1
4186,1
4187,2
4188,0
4189,3
4190,2
4191,1
4192,2
4193,1
4194,1
4195,2
4196,3
4197,2
4198,3
4199,1
4200,2
4201,2
4202,3
4203,2
4204,2
4205,4
4206,1
4207,4
4208,0
4209,3
4210,0
4211,2
4212,2
4213,2
4214,1
4215,1
4216,1
4217,1
4218,2
4219,0
4220,3
4221,1
4222,0
4223,2
4224,0
4225,0
4226,1
4227,1
4228,4
4229,2
4230,2
4231,4
4232,3
4233,4
4234,0
4235,2
4236,4
4237,2
4238,2
4239,0
4240,4
4241,3
4242,2
4243,1
4244,4
4245,2
4246,1
4247,0
4248,2
4249,4
4250,1
4251,2
4252,0
4253,0
4254,4
4255,1
4256,3
4257,4
4258,1
4259,1
4260,0
4261,0
4262,4
4263,4
4264,2
4265,0
4266,3
4267,1
4268,1
4269,2
4270,1
4271,3
4272,3
4273,4
4274,2
4275,1
4276,1
4277,3
4278,1
4279,4
4280,2
4281,2
4282,1
4283,1
4284,0
4285,0
4286,3
4287,2
4288,3
4289,0
4290,0
4291,1
4292,0
4293,0
4294,4
4295,1
4296,4
4297,1
4298,2
4299,1
4300,0
4301,0
4302,0
4303,1
4304,2
4305,4
4306,0
4307,3
4308,4
4309,0
4310,2
4311,3
4312,1
4313,0
4314,2
4315,4
4316,0
4317,3
4318,0
4319,0
4320,2
4321,2
4322,4
4323,3
4324,0
4325,1
4326,2
4327,3
4328,4
4329,0
4330,1
4331,1
4332,3
4333,3
4334,2
4335,2
4336,0
4337,3
4338,1
4339,4
4340,0
4341,3
4342,1
4343,2
4344,4
4345,2
4346,1
4347,3
4348,2
4349,0
4350,3
4351,4
4352,0
4353,3
4354,0
4355,4
4356,2
4357,2
4358,3
4359,0
4360,4
4361,1
4362,0
4363,0
4364,1
4365,2
4366,2
4367,1
4368,0
4369,3
4370,4
4371,2
4372,4
4373,1
4374,3
4375,3
4376,4
4377,2
4378,4
4379,0
4380,3
4381,1
4382,0
4383,0
4384,0
4385,4
4386,2
4387,1
4388,1
4389,4
4390,3
4391,4
4392,2
4393,3
4394,1
4395,1
4396,1
4397,4
4398,0
4399,3
4400,2
4401,2
4402,1
4403,3
4404,1
4405,0
4406,2
4407,1
4408,0
4409,2
4410,1
4411,2
4412,4
4413,4
4414,4
4415,0
4416,4
4417,4
4418,4
4419,3
4420,0
4421,1
4422,3
4423,1
4424,0
4425,1
4426,3
4427,3
4428,2
4429,3
4430,2
4431,4
4432,1
4433,4
4434,2
4435,1
4436,2
4437,1
4438,4
4439,1
4440,0
4441,0
4442,4
4443,1
4444,0
4445,1
4446,2
4447,2
4448,0
4449,0
4450,4
4451,3
4452,0
4453,3
4454,2
4455,2
4456,3
4457,0
4458,2
4459,0
4460,2
4461,1
4462,4
4463,3
4464,0
4465,2
4466,0
4467,2
4468,2
4469,0
4470,1
4471,1
4472,0
4473,4
4474,2
4475,3
4476,3
4477,3
4478,0
4479,0
4480,2
4481,3
4482,1
4483,1
4484,2
4485,1
4486,0
4487,2
4488,3
4489,2
4490,4
4491,3
4492,1
4493,1
4494,0
4495,2
4496,2
4497,1
4498,3
4499,1
4500,1
4501,3
4502,2
4503,3
4504,0
4505,4
4506,2
4507,2
4508,4
4509,2
4510,1
4511,2
4512,0
4513,3
4514,2
4515,0
4516,2
4517,2
4518,3
4519,3
4520,2
4521,2
4522,1
4523,1
4524,0
4525,1
4526,3
4527,3
4528,1
4529,3
4530,3
4531,0
4532,1
4533,1
4534,2
4535,1
4536,3
4537,3
4538,2
4539,1
4540,0
4541,0
4542,2
4543,2
4544,4
4545,3
4546,4
4547,4
4548,4
4549,2
4550,3
4551,4
4552,3
4553,3
4554,3
4555,4
4556,4
4557,4
4558,4
4559,2
4560,4
4561,3
4562,0
4563,0
4564,2
4565,0
4566,0
4567,3
4568,4
4569,4
4570,0
4571,3
4572,2
4573,0
4574,3
4575,1
4576,2
4577,2
4578,0
4579,0
4580,0
4581,0
4582,1
4583,4
4584,2
4585,1
4586,2
4587,1
4588,0
4589,1
4590,2
4591,4
4592,3
4593,0
4594,3
4595,0
4596,2
4597,4
4598,3
4599,0
4600,0
4601,2
4602,0
4603,1
4604,1
4605,1
4606,0
4607,2
4608,2
4609,1
4610,2
4611,3
4612,0
4613,1
4614,0
4615,3
4616,2
4617,4
4618,1
4619,0
4620,0
4621,3
4622,4
4623,1
4624,3
4625,3
4626,4
4627,3
4628,0
4629,2
4630,1
4631,2
4632,2
4633,4
4634,3
4635,1
4636,3
4637,4
4638,4
4639,4
4640,2
4641,2
4642,1
4643,3
4644,1
4645,1
4646,0
4647,1
4648,2
4649,1
4650,1
4651,0
4652,3
4653,4
4654,3
4655,4
4656,3
4657,2
4658,2
4659,1
4660,4
4661,1
4662,0
4663,0
4664,4
4665,1
4666,2
4667,0
4668,3
4669,0
4670,0
4671,1
4672,1
4673,4
4674,2
4675,1
4676,4
4677,1
4678,1
4679,1
4680,4
4681,3
4682,0
4683,1
4684,4
4685,0
4686,1
4687,3
4688,3
4689,0
4690,3
4691,0
4692,1
4693,3
4694,0
4695,2
4696,4
4697,2
4698,4
4699,3
4700,1
4701,4
4702,0
4703,0
4704,3
4705,1
4706,4
4707,1
4708,0
4709,4
4710,4
4711,4
4712,1
4713,0
4714,3
4715,0
4716,3
4717,1
4718,4
4719,3
4720,1
4721,4
4722,0
4723,3
4724,3
4725,3
4726,3
4727,0
4728,4
4729,2
4730,1
4731,3
4732,2
4733,4
4734,2
4735,4
4736,0
4737,0
4738,4
4739,3
4740,0
4741,0
4742,3
4743,1
4744,3
4745,2
4746,2
4747,0
4748,3
4749,4
4750,4
4751,1
4752,2
4753,0
4754,0
4755,0
4756,3
4757,3
4758,4
4759,3
4760,0
4761,1
4762,4
4763,2
4764,0
4765,3
4766,1
4767,0
4768,3
4769,2
4770,3
4771,1
4772,1
4773,4
4774,0
4775,3
4776,3
4777,0
4778,2
4779,2
4780,4
4781,3
4782,2
4783,2
4784,0
4785,3
4786,0
4787,2
4788,0
4789,2
4790,0
4791,1
4792,2
4793,0
4794,2
4795,0
4796,4
4797,0
4798,2
4799,3
4800,2
4801,3
4802,0
4803,3
4804,4
4805,4
4806,1
4807,3
4808,4
4809,4
4810,0
4811,3
4812,3
4813,0
4814,1
4815,2
4816,3
4817,4
4818,3
4819,4
4820,1
4821,1
4822,2
4823,2
4824,2
4825,2
4826,0
4827,4
4828,0
4829,1
4830,3
4831,0
4832,0
4833,3
4834,0
4835,0
4836,4
4837,0
4838,4
4839,3
4840,2
4841,2
4842,2
4843,1
4844,0
4845,1
4846,2
4847,4
4848,2
4849,1
4850,3
4851,4
4852,2
4853,0
4854,3
4855,0
4856,4
4857,1
4858,4
4859,3
4860,2
4861,3
4862,4
4863,3
4864,4
4865,1
4866,2
4867,3
4868,4
4869,4
4870,1
4871,3
4872,3
4873,3
4874,4
4875,0
4876,4
4877,0
4878,0
4879,2
4880,4
4881,0
4882,4
4883,2
4884,0
4885,0
4886,3
4887,2
4888,1
4889,0
4890,3
4891,4
4892,3
4893,2
4894,2
4895,0
4896,1
4897,1
4898,3
4899,4
4900,3
4901,1
4902,1
4903,0
4904,4
4905,4
4906,1
4907,3
4908,1
4909,1
4910,0
4911,2
4912,3
4913,3
4914,0
4915,4
4916,1
4917,4
4918,3
4919,3
4920,3
4921,4
4922,3
4923,2
4924,2
4925,2
4926,1
4927,2
4928,1
4929,2
4930,0
4931,1
4932,0
4933,1
4934,1
4935,2
4936,2
4937,2
4938,3
4939,4
4940,1
4941,1
4942,4
4943,2
4944,0
4945,2
4946,3
4947,4
4948,1
4949,0
4950,1
4951,0
4952,2
4953,4
4954,0
4955,3
4956,4
4957,3
4958,2
4959,0
4960,0
4961,1
4962,0
4963,1
4964,3
4965,0
4966,2
4967,0
4968,3
4969,3
4970,4
4971,3
4972,1
4973,3
4974,0
4975,4
4976,0
4977,1
4978,3
4979,1
4980,4
4981,1
4982,3
4983,2
4984,0
4985,3
4986,2
4987,4
4988,4
4989,2
4990,3
4991,3
4992,1
4993,0
4994,3
4995,0
4996,2
4997,4
4998,1
4999,0
5000,2
5001,3
5002,2
5003,4
5004,2
5005,1
5006,1
5007,4
5008,1
5009,0
5010,1
5011,2
5012,3
5013,1
5014,1
5015,1
5016,1
5017,2
5018,2
5019,2
5020,1
5021,0
5022,2
5023,1
5024,2
5025,4
5026,4
5027,4
5028,1
5029,3
5030,2
5031,0
5032,2
5033,2
5034,3
5035,0
5036,1
5037,3
5038,4
5039,4
5040,0
5041,0
5042,3
5043,3
5044,2
5045,4
5046,2
5047,3
5048,1
5049,3
5050,2
5051,3
5052,1
5053,3
5054,2
5055,4
5056,4
5057,4
5058,4
5059,2
5060,4
5061,1
5062,3
5063,0
5064,0
5065,0
5066,1
5067,3
5068,0
5069,4
5070,2
5071,2
5072,3
5073,1
5074,1
5075,2
5076,4
5077,0
5078,0
5079,3
5080,0
5081,0
5082,1
5083,2
5084,4
5085,2
5086,1
5087,2
5088,1
5089,1
5090,0
5091,2
5092,1
5093,4
5094,4
5095,3
5096,2
5097,3
5098,1
5099,1
5100,4
5101,3
5102,4
5103,1
5104,1
5105,4
5106,1
5107,0
5108,3
5109,2
5110,2
5111,3
5112,0
5113,0
5114,0
5115,2
5116,4
5117,0
5118,4
5119,1
5120,2
5121,3
5122,2
5123,1
5124,4
5125,4
5126,1
5127,0
5128,2
5129,4
5130,1
5131,2
5132,0
5133,1
5134,2
5135,1
5136,0
5137,3
5138,3
5139,2
5140,3
5141,0
5142,2
5143,3
5144,4
5145,3
5146,3
5147,2
5148,3
5149,3
5150,1
5151,3
5152,3
5153,3
5154,0
5155,3
5156,0
5157,2
5158,2
5159,2
5160,0
5161,1
5162,4
5163,1
5164,2
5165,4
5166,0
5167,3
5168,1
5169,1
5170,1
5171,2
5172,1
5173,1
5174,3
5175,0
5176,0
5177,3
5178,2
5179,3
5180,4
5181,2
5182,3
5183,2
5184,0
5185,3
5186,4
5187,4
5188,3
5189,1
5190,1
5191,4
5192,4
5193,2
5194,2
5195,4
5196,4
5197,1
5198,1
5199,4
5200,4
5201,2
5202,0
5203,1
5204,2
5205,1
5206,1
5207,2
5208,3
5209,1
5210,3
5211,3
5212,0
5213,2
5214,1
5215,3
5216,2
5217,3
5218,2
5219,0
5220,1
5221,4
5222,4
5223,4
5224,1
5225,3
5226,2
5227,0
5228,2
5229,1
5230,3
5231,0
5232,2
5233,3
5234,4
5235,3
5236,1
5237,2
5238,4
5239,3
5240,3
5241,0
5242,3
5243,3
5244,0
5245,4
5246,4
5247,2
5248,4
5249,3
5250,3
5251,0
5252,1
5253,0
5254,0
5255,1
5256,0
5257,0
5258,1
5259,1
5260,2
5261,2
5262,1
5263,2
5264,4
5265,0
5266,0
5267,4
5268,2
5269,2
5270,0
5271,3
5272,3
5273,1
5274,1
5275,3
5276,4
5277,3
5278,1
5279,2
5280,2
5281,2
5282,0
5283,0
5284,2
5285,0
5286,4
5287,0
5288,2
5289,4
5290,4
5291,4
5292,0
5293,3
5294,0
5295,1
5296,2
5297,1
5298,3
5299,0
5300,2
5301,2
5302,4
5303,0
5304,4
5305,0
5306,1
5307,1
5308,4
5309,1
5310,0
5311,1
5312,0
5313,3
5314,1
5315,0
5316,4
5317,1
5318,3
5319,3
5320,2
5321,1
5322,0
5323,2
5324,4
5325,2
5326,1
5327,3
5328,0
5329,2
5330,0
5331,4
5332,1
5333,4
5334,3
5335,0
5336,0
5337,2
5338,3
5339,3
5340,3
5341,1
5342,3
5343,0
5344,3
5345,3
5346,2
5347,2
5348,3
5349,0
5350,3
5351,2
5352,1
5353,3
5354,1
5355,3
5356,1
5357,0
5358,4
5359,0
5360,3
5361,0
5362,1
5363,4
5364,1
5365,1
5366,3
5367,2
5368,3
5369,0
5370,1
5371,4
5372,4
5373,0
5374,4
5375,3
5376,2
5377,1
5378,0
5379,4
5380,4
5381,4
5382,4
5383,1
5384,4
5385,2
5386,3
5387,3
5388,2
5389,0
5390,4
5391,4
5392,4
5393,0
5394,1
5395,2
5396,3
5397,3
5398,1
5399,4
5400,2
5401,4
5402,0
5403,4
5404,1
5405,3
5406,2
5407,4
5408,2
5409,0
5410,4
5411,2
5412,0
5413,0
5414,1
5415,1
5416,0
5417,3
5418,1
5419,3
5420,1
5421,0
5422,1
5423,0
5424,3
5425,3
5426,0
5427,3
5428,1
5429,4
5430,3
5431,0
5432,3
5433,2
5434,3
5435,3
5436,1
5437,4
5438,1
5439,2
5440,4
5441,2
5442,1
5443,2
5444,2
5445,2
5446,3
5447,1
5448,3
5449,4
5450,0
5451,3
5452,4
5453,0
5454,4
5455,1
5456,1
5457,1
5458,1
5459,1
5460,3
5461,2
5462,3
5463,3
5464,2
5465,0
5466,1
5467,0
5468,1
5469,3
5470,0
5471,2
5472,2
5473,4
5474,1
5475,4
5476,4
5477,1
5478,3
5479,2
5480,0
5481,4
5482,0
5483,2
5484,4
5485,0
5486,4
5487,4
5488,4
5489,0
5490,0
5491,2
5492,4
5493,2
5494,2
5495,0
5496,4
5497,2
5498,4
5499,1
5500,4
5501,4
5502,0
5503,3
5504,4
5505,2
5506,1
5507,0
5508,4
5509,3
5510,0
5511,1
5512,2
5513,0
5514,4
5515,2
5516,4
5517,3
5518,4
5519,1
5520,4
5521,1
5522,3
5523,1
5524,4
5525,3
5526,0
5527,1
5528,1
5529,2
5530,2
5531,3
5532,2
5533,1
5534,1
5535,2
5536,1
5537,2
5538,3
5539,0
5540,0
5541,2
5542,3
5543,2
5544,0
5545,0
5546,0
5547,2
5548,2
5549,0
5550,2
5551,0
5552,2
5553,1
5554,1
5555,4
5556,0
5557,0
5558,2
5559,1
5560,3
5561,2
5562,1
5563,3
5564,1
5565,2
5566,2
5567,4
5568,2
5569,2
5570,1
5571,3
5572,3
5573,2
5574,1
5575,1
5576,4
5577,2
5578,3
5579,3
5580,2
5581,2
5582,2
5583,0
5584,0
5585,1
5586,2
5587,4
5588,2
5589,1
5590,0
5591,0
5592,1
5593,0
5594,3
5595,2
5596,1
5597,1
5598,2
5599,2
5600,1
5601,2
5602,0
5603,4
5604,4
5605,2
5606,2
5607,0
5608,2
5609,0
5610,4
5611,2
5612,4
5613,3
5614,1
5615,1
5616,2
5617,1
5618,0
5619,4
5620,3
5621,3
5622,2
5623,2
5624,1
5625,1
5626,0
5627,0
5628,2
5629,2
5630,0
5631,3
5632,0
5633,2
5634,4
5635,4
5636,1
5637,3
5638,1
5639,0
5640,1
5641,1
5642,4
5643,4
5644,4
5645,1
5646,2
5647,2
5648,2
5649,3
5650,0
5651,1
5652,3
5653,0
5654,0
5655,3
5656,3
5657,2
5658,0
5659,2
5660,1
5661,1
5662,2
5663,3
5664,1
5665,0
5666,3
5667,0
5668,4
5669,4
5670,4
5671,3
5672,4
5673,4
5674,0
5675,4
5676,2
5677,0
5678,1
5679,1
5680,0
5681,3
5682,1
5683,0
5684,2
5685,4
5686,3
5687,2
5688,1
5689,4
5690,2
5691,3
5692,1
5693,3
5694,1
5695,1
5696,3
5697,1
5698,4
5699,0
5700,4
5701,4
5702,1
5703,1
5704,3
5705,0
5706,4
5707,0
5708,0
5709,4
5710,1
5711,2
5712,0
5713,2
5714,1
5715,3
5716,0
5717,2
5718,0
5719,1
5720,1
5721,2
5722,0
5723,3
5724,0
5725,2
5726,2
5727,2
5728,3
5729,1
5730,0
5731,0
5732,1
5733,3
5734,4
5735,4
5736,1
5737,4
5738,4
5739,1
5740,1
5741,0
5742,4
5743,2
5744,1
5745,3
5746,1
5747,2
5748,2
5749,1
5750,3
5751,3
5752,2
5753,0
5754,3
5755,4
5756,4
5757,1
5758,0
5759,1
5760,2
5761,3
5762,2
5763,3
5764,0
5765,2
5766,0
5767,2
5768,3
5769,4
5770,1
5771,1
5772,3
5773,2
5774,3
5775,3
5776,3
5777,4
5778,4
5779,4
5780,3
5781,1
5782,4
5783,2
5784,3
5785,1
5786,2
5787,2
5788,0
5789,4
5790,1
5791,2
5792,1
5793,3
5794,2
5795,0
5796,0
